ID,CLASS
ISIC_0032916,7
ISIC_0053601,2
ISIC_0025399,5
ISIC_0062496,2
ISIC_0063355,4
ISIC_0030451,1
ISIC_0062426,7
ISIC_0064431,3
ISIC_0028716,7
ISIC_0031981,4
ISIC_0013055,1
ISIC_0026611,6
ISIC_0069394,3
ISIC_0026237,3
ISIC_0032770,6
ISIC_0069189,3
ISIC_0009971,3
ISIC_0056555,3
ISIC_0014286,7
ISIC_0072041,6
ISIC_0064934,4
ISIC_0033414,2
ISIC_0030608,2
ISIC_0014908,1
ISIC_0033394,4
ISIC_0058069,7
ISIC_0055474,1
ISIC_0071150,1
ISIC_0061343,3
ISIC_0063728,6
ISIC_0025312,4
ISIC_0030295,7
ISIC_0026241,3
ISIC_0028285,3
ISIC_0000071,1
ISIC_0033155,2
ISIC_0030456,3
ISIC_0065481,1
ISIC_0062805,7
ISIC_0031136,5
ISIC_0016011,3
ISIC_0060684,4
ISIC_0027848,7
ISIC_0071024,7
ISIC_0062346,6
ISIC_0013244,2
ISIC_0067264,5
ISIC_0059437,7
ISIC_0062926,7
ISIC_0064368,6
ISIC_0062688,1
ISIC_0025697,4
ISIC_0067706,6
ISIC_0030980,1
ISIC_0025564,3
ISIC_0011101,1
ISIC_0068305,4
ISIC_0060149,3
ISIC_0064684,7
ISIC_0065069,7
ISIC_0000279,3
ISIC_0061672,4
ISIC_0026872,5
ISIC_0033278,1
ISIC_0064134,1
ISIC_0011203,4
ISIC_0030115,6
ISIC_0061853,5
ISIC_0058832,6
ISIC_0065806,3
ISIC_0032834,6
ISIC_0055892,4
ISIC_0068744,2
ISIC_0033306,2
ISIC_0029626,6
ISIC_0056943,4
ISIC_0032874,2
ISIC_0067160,5
ISIC_0066415,1
ISIC_0070271,1
ISIC_0067899,3
ISIC_0070981,5
ISIC_0033397,3
ISIC_0060152,6
ISIC_0014636,7
ISIC_0069027,4
ISIC_0071920,4
ISIC_0032894,5
ISIC_0027259,2
ISIC_0029755,7
ISIC_0057652,7
ISIC_0057260,7
ISIC_0056257,1
ISIC_0030459,3
ISIC_0000123,4
ISIC_0031039,5
ISIC_0069734,6
ISIC_0028612,5
ISIC_0053811,7
ISIC_0067703,7
ISIC_0062352,4
ISIC_0014600,2
ISIC_0027900,7
ISIC_0024686,3
ISIC_0073237,7
ISIC_0058431,3
ISIC_0029908,1
ISIC_0030317,7
ISIC_0060370,6
ISIC_0032180,6
ISIC_0026904,3
ISIC_0058212,3
ISIC_0069078,2
ISIC_0059990,1
ISIC_0060218,4
ISIC_0025532,2
ISIC_0071948,3
ISIC_0055796,2
ISIC_0031157,3
ISIC_0029879,1
ISIC_0061303,4
ISIC_0029788,7
ISIC_0027021,3
ISIC_0070830,1
ISIC_0014992,1
ISIC_0000193,2
ISIC_0025425,3
ISIC_0069925,7
ISIC_0000216,2
ISIC_0059329,2
ISIC_0067141,6
ISIC_0054054,7
ISIC_0066687,3
ISIC_0026203,7
ISIC_0024581,4
ISIC_0064975,1
ISIC_0015485,5
ISIC_0029999,5
ISIC_0062194,5
ISIC_0069435,3
ISIC_0025410,6
ISIC_0033049,6
ISIC_0058257,6
ISIC_0054881,6
ISIC_0060163,1
ISIC_0057250,7
ISIC_0025799,5
ISIC_0058511,2
ISIC_0024497,4
ISIC_0070236,5
ISIC_0055859,6
ISIC_0053774,3
ISIC_0072514,5
ISIC_0028422,7
ISIC_0057732,7
ISIC_0061738,6
ISIC_0030480,1
ISIC_0071422,6
ISIC_0025731,7
ISIC_0011330,5
ISIC_0067532,3
ISIC_0014638,2
ISIC_0032668,6
ISIC_0054688,7
ISIC_0061847,1
ISIC_0060035,1
ISIC_0027909,5
ISIC_0029033,6
ISIC_0031085,3
ISIC_0013160,1
ISIC_0030206,4
ISIC_0067146,3
ISIC_0065245,4
ISIC_0024422,1
ISIC_0054137,2
ISIC_0056100,3
ISIC_0032696,6
ISIC_0024871,1
ISIC_0033750,3
ISIC_0027947,5
ISIC_0067094,2
ISIC_0070539,3
ISIC_0062325,4
ISIC_0026243,2
ISIC_0067855,7
ISIC_0068012,4
ISIC_0063428,7
ISIC_0032469,1
ISIC_0070311,5
ISIC_0072444,1
ISIC_0060040,1
ISIC_0026482,6
ISIC_0063666,4
ISIC_0064965,6
ISIC_0066442,5
ISIC_0031165,2
ISIC_0031133,6
ISIC_0054959,6
ISIC_0030201,1
ISIC_0012335,2
ISIC_0054537,2
ISIC_0067364,7
ISIC_0026171,5
ISIC_0029433,5
ISIC_0032397,2
ISIC_0065563,6
ISIC_0001191,6
ISIC_0054048,6
ISIC_0069483,1
ISIC_0033201,5
ISIC_0064351,4
ISIC_0025427,1
ISIC_0060632,5
ISIC_0056172,7
ISIC_0059999,6
ISIC_0069205,4
ISIC_0068017,4
ISIC_0053558,5
ISIC_0027597,7
ISIC_0010104,2
ISIC_0025317,3
ISIC_0028786,7
ISIC_0066630,5
ISIC_0015035,2
ISIC_0027124,1
ISIC_0014055,3
ISIC_0025599,5
ISIC_0027861,4
ISIC_0029976,2
ISIC_0059111,6
ISIC_0026793,6
ISIC_0058222,1
ISIC_0034207,6
ISIC_0010185,6
ISIC_0071554,3
ISIC_0067122,1
ISIC_0033339,4
ISIC_0073126,2
ISIC_0028709,4
ISIC_0000517,3
ISIC_0024481,3
ISIC_0030783,5
ISIC_0070469,6
ISIC_0069754,6
ISIC_0054446,2
ISIC_0028461,7
ISIC_0058770,6
ISIC_0063993,3
ISIC_0063457,5
ISIC_0062951,2
ISIC_0014360,6
ISIC_0064837,4
ISIC_0024852,2
ISIC_0009505,1
ISIC_0055906,3
ISIC_0055507,6
ISIC_0061460,7
ISIC_0062290,7
ISIC_0073061,6
ISIC_0065864,4
ISIC_0064286,5
ISIC_0031648,2
ISIC_0030729,4
ISIC_0029330,2
ISIC_0032948,7
ISIC_0068226,7
ISIC_0054859,7
ISIC_0032382,2
ISIC_0067010,6
ISIC_0015353,7
ISIC_0063956,7
ISIC_0029215,6
ISIC_0030184,4
ISIC_0030376,2
ISIC_0025304,6
ISIC_0013398,5
ISIC_0063318,3
ISIC_0062548,4
ISIC_0061465,3
ISIC_0033292,1
ISIC_0055838,6
ISIC_0028004,7
ISIC_0029049,7
ISIC_0058276,7
ISIC_0033497,3
ISIC_0065849,1
ISIC_0026189,4
ISIC_0065872,3
ISIC_0012944,4
ISIC_0014836,7
ISIC_0032720,4
ISIC_0033700,1
ISIC_0033569,7
ISIC_0061770,2
ISIC_0030760,3
ISIC_0030556,3
ISIC_0057339,4
ISIC_0030484,6
ISIC_0028164,3
ISIC_0024414,7
ISIC_0062424,3
ISIC_0026700,6
ISIC_0070681,5
ISIC_0055085,6
ISIC_0054025,3
ISIC_0071189,5
ISIC_0032089,5
ISIC_0055343,7
ISIC_0054350,4
ISIC_0033584,1
ISIC_0068887,7
ISIC_0032427,6
ISIC_0064347,6
ISIC_0027165,7
ISIC_0030235,4
ISIC_0014219,7
ISIC_0061067,5
ISIC_0029787,5
ISIC_0031854,6
ISIC_0064450,1
ISIC_0026762,7
ISIC_0027155,2
ISIC_0031002,7
ISIC_0032800,3
ISIC_0064457,5
ISIC_0027844,4
ISIC_0034216,3
ISIC_0031111,3
ISIC_0060951,1
ISIC_0034170,4
ISIC_0026058,3
ISIC_0054112,6
ISIC_0011159,7
ISIC_0000096,3
ISIC_0025060,6
ISIC_0068067,2
ISIC_0012549,5
ISIC_0068555,2
ISIC_0066917,6
ISIC_0013530,1
ISIC_0054555,1
ISIC_0070111,3
ISIC_0031921,1
ISIC_0062920,1
ISIC_0001163,3
ISIC_0028701,6
ISIC_0025575,7
ISIC_0014633,5
ISIC_0032416,4
ISIC_0034247,7
ISIC_0029710,5
ISIC_0029647,3
ISIC_0057798,4
ISIC_0033171,2
ISIC_0055008,3
ISIC_0059729,4
ISIC_0026941,6
ISIC_0031287,7
ISIC_0072100,7
ISIC_0012725,6
ISIC_0065982,4
ISIC_0072114,7
ISIC_0058394,5
ISIC_0070301,4
ISIC_0061562,2
ISIC_0029595,3
ISIC_0013691,1
ISIC_0031366,7
ISIC_0028380,2
ISIC_0061102,5
ISIC_0066107,1
ISIC_0057998,3
ISIC_0069987,1
ISIC_0070339,4
ISIC_0030058,7
ISIC_0054141,1
ISIC_0072519,1
ISIC_0024449,3
ISIC_0067672,6
ISIC_0034180,6
ISIC_0033375,3
ISIC_0059743,4
ISIC_0024603,2
ISIC_0059510,2
ISIC_0062270,1
ISIC_0012833,3
ISIC_0066414,4
ISIC_0071327,6
ISIC_0032758,5
ISIC_0024882,4
ISIC_0065132,2
ISIC_0027064,1
ISIC_0070817,1
ISIC_0024354,6
ISIC_0060080,6
ISIC_0025141,3
ISIC_0057040,7
ISIC_0025319,7
ISIC_0024386,1
ISIC_0032659,7
ISIC_0029809,7
ISIC_0029308,3
ISIC_0025634,5
ISIC_0000185,2
ISIC_0067362,6
ISIC_0025852,4
ISIC_0010073,2
ISIC_0031319,7
ISIC_0054668,5
ISIC_0060454,3
ISIC_0064656,1
ISIC_0001372,3
ISIC_0032283,1
ISIC_0072623,6
ISIC_0065133,5
ISIC_0063191,7
ISIC_0025260,7
ISIC_0053530,3
ISIC_0072771,7
ISIC_0027855,4
ISIC_0067687,4
ISIC_0028526,3
ISIC_0059104,3
ISIC_0027935,7
ISIC_0031471,5
ISIC_0066399,6
ISIC_0027052,2
ISIC_0028880,5
ISIC_0065657,5
ISIC_0029501,6
ISIC_0026202,5
ISIC_0064719,2
ISIC_0032820,4
ISIC_0032146,2
ISIC_0032160,6
ISIC_0026000,3
ISIC_0009564,3
ISIC_0000529,7
ISIC_0056509,5
ISIC_0014951,5
ISIC_0066718,6
ISIC_0064970,5
ISIC_0054100,3
ISIC_0063610,4
ISIC_0072086,1
ISIC_0024831,4
ISIC_0010261,1
ISIC_0066990,7
ISIC_0030706,7
ISIC_0030364,3
ISIC_0029457,2
ISIC_0070053,3
ISIC_0068703,6
ISIC_0032071,7
ISIC_0070015,3
ISIC_0011305,7
ISIC_0028361,3
ISIC_0009966,4
ISIC_0025915,1
ISIC_0060308,2
ISIC_0061535,4
ISIC_0009938,4
ISIC_0060844,3
ISIC_0060459,2
ISIC_0014148,6
ISIC_0031016,5
ISIC_0054307,6
ISIC_0069126,6
ISIC_0031980,3
ISIC_0064405,7
ISIC_0060162,4
ISIC_0001102,4
ISIC_0056605,2
ISIC_0031521,1
ISIC_0065313,2
ISIC_0025962,3
ISIC_0054357,1
ISIC_0068559,1
ISIC_0059183,7
ISIC_0000085,3
ISIC_0027911,7
ISIC_0027363,3
ISIC_0056916,5
ISIC_0031838,5
ISIC_0066876,3
ISIC_0032952,5
ISIC_0067452,3
ISIC_0012170,5
ISIC_0028455,1
ISIC_0056329,7
ISIC_0027360,6
ISIC_0029743,6
ISIC_0062561,6
ISIC_0028154,5
ISIC_0030164,6
ISIC_0057056,6
ISIC_0025468,6
ISIC_0030977,1
ISIC_0055741,7
ISIC_0015972,7
ISIC_0055663,6
ISIC_0033110,6
ISIC_0066884,4
ISIC_0029777,2
ISIC_0025034,5
ISIC_0059192,4
ISIC_0067612,3
ISIC_0057729,5
ISIC_0054123,5
ISIC_0066360,4
ISIC_0033406,1
ISIC_0060448,7
ISIC_0033573,7
ISIC_0070440,4
ISIC_0030929,6
ISIC_0059758,4
ISIC_0031436,3
ISIC_0067199,4
ISIC_0032133,5
ISIC_0071600,7
ISIC_0058905,6
ISIC_0012416,5
ISIC_0070734,3
ISIC_0068153,2
ISIC_0024943,7
ISIC_0068383,7
ISIC_0067557,1
ISIC_0067039,3
ISIC_0065463,6
ISIC_0053761,4
ISIC_0063930,6
ISIC_0063086,5
ISIC_0069896,2
ISIC_0012265,1
ISIC_0029482,1
ISIC_0058974,5
ISIC_0069728,1
ISIC_0030362,2
ISIC_0000350,7
ISIC_0028249,7
ISIC_0061202,1
ISIC_0029169,5
ISIC_0068390,3
ISIC_0055316,1
ISIC_0064850,5
ISIC_0061533,2
ISIC_0024392,2
ISIC_0012527,7
ISIC_0060273,2
ISIC_0033113,1
ISIC_0066278,2
ISIC_0063001,3
ISIC_0068344,3
ISIC_0054423,5
ISIC_0072170,7
ISIC_0072463,6
ISIC_0071022,3
ISIC_0032309,2
ISIC_0030309,7
ISIC_0065521,6
ISIC_0014664,4
ISIC_0028445,2
ISIC_0026989,2
ISIC_0068954,7
ISIC_0065878,2
ISIC_0068742,3
ISIC_0009925,1
ISIC_0033431,2
ISIC_0059072,7
ISIC_0029741,4
ISIC_0029698,2
ISIC_0024425,2
ISIC_0029572,3
ISIC_0026896,3
ISIC_0034183,7
ISIC_0015607,3
ISIC_0053816,4
ISIC_0068343,4
ISIC_0068655,5
ISIC_0065338,6
ISIC_0030227,4
ISIC_0004166,1
ISIC_0060643,1
ISIC_0069844,1
ISIC_0061674,1
ISIC_0025045,6
ISIC_0061302,5
ISIC_0060982,1
ISIC_0066349,2
ISIC_0065789,3
ISIC_0031550,1
ISIC_0011294,7
ISIC_0058952,1
ISIC_0026346,2
ISIC_0014985,5
ISIC_0030845,4
ISIC_0064805,1
ISIC_0024400,4
ISIC_0061037,2
ISIC_0057443,1
ISIC_0027635,5
ISIC_0030156,6
ISIC_0033004,7
ISIC_0068299,5
ISIC_0032652,5
ISIC_0067775,1
ISIC_0031459,6
ISIC_0062357,6
ISIC_0026582,6
ISIC_0025793,5
ISIC_0024559,6
ISIC_0057161,2
ISIC_0012673,5
ISIC_0025207,2
ISIC_0055949,3
ISIC_0063980,5
ISIC_0062159,4
ISIC_0031423,3
ISIC_0057914,5
ISIC_0058934,6
ISIC_0030945,4
ISIC_0060105,4
ISIC_0056548,4
ISIC_0025736,4
ISIC_0053528,2
ISIC_0032858,1
ISIC_0012685,6
ISIC_0014596,4
ISIC_0029445,1
ISIC_0058657,4
ISIC_0028183,3
ISIC_0027394,4
ISIC_0033893,4
ISIC_0024908,2
ISIC_0029217,5
ISIC_0031587,7
ISIC_0064128,5
ISIC_0000423,5
ISIC_0028782,6
ISIC_0058573,6
ISIC_0062394,4
ISIC_0026591,1
ISIC_0032266,3
ISIC_0062387,2
ISIC_0066256,6
ISIC_0031341,6
ISIC_0025440,3
ISIC_0027032,1
ISIC_0065287,1
ISIC_0013702,6
ISIC_0059379,2
ISIC_0012400,2
ISIC_0014863,5
ISIC_0027807,7
ISIC_0030794,1
ISIC_0059066,7
ISIC_0031687,1
ISIC_0073108,6
ISIC_0058087,3
ISIC_0057348,6
ISIC_0055647,6
ISIC_0056104,6
ISIC_0064742,2
ISIC_0055412,4
ISIC_0070692,4
ISIC_0033484,7
ISIC_0068466,6
ISIC_0067455,3
ISIC_0028085,3
ISIC_0026653,4
ISIC_0063513,6
ISIC_0031343,1
ISIC_0061250,6
ISIC_0025057,7
ISIC_0056751,5
ISIC_0066485,5
ISIC_0030566,4
ISIC_0072327,2
ISIC_0032479,5
ISIC_0032284,3
ISIC_0000330,5
ISIC_0064468,5
ISIC_0029855,2
ISIC_0032063,5
ISIC_0029544,6
ISIC_0028926,5
ISIC_0064798,6
ISIC_0030786,4
ISIC_0029474,2
ISIC_0070261,5
ISIC_0056293,2
ISIC_0054120,7
ISIC_0031644,3
ISIC_0056997,6
ISIC_0071331,5
ISIC_0066217,2
ISIC_0025552,7
ISIC_0055075,3
ISIC_0056016,4
ISIC_0069049,7
ISIC_0030950,6
ISIC_0031488,3
ISIC_0014682,4
ISIC_0053828,3
ISIC_0053628,4
ISIC_0057500,1
ISIC_0056544,1
ISIC_0065307,5
ISIC_0066654,1
ISIC_0031137,5
ISIC_0025826,4
ISIC_0064502,5
ISIC_0060248,6
ISIC_0068859,6
ISIC_0013792,7
ISIC_0064786,3
ISIC_0027641,7
ISIC_0030505,4
ISIC_0033551,7
ISIC_0025400,3
ISIC_0000465,2
ISIC_0034313,3
ISIC_0032475,3
ISIC_0009963,7
ISIC_0071649,4
ISIC_0069333,4
ISIC_0054731,3
ISIC_0057817,6
ISIC_0058392,4
ISIC_0030445,2
ISIC_0010176,6
ISIC_0014579,7
ISIC_0033177,5
ISIC_0027741,5
ISIC_0027330,5
ISIC_0002975,4
ISIC_0013610,6
ISIC_0072806,3
ISIC_0053564,2
ISIC_0056124,7
ISIC_0061490,4
ISIC_0031331,4
ISIC_0069411,6
ISIC_0031321,6
ISIC_0028592,6
ISIC_0067733,3
ISIC_0066223,5
ISIC_0025026,4
ISIC_0027682,2
ISIC_0057029,4
ISIC_0057584,4
ISIC_0029659,1
ISIC_0057778,5
ISIC_0069622,1
ISIC_0026154,3
ISIC_0026369,2
ISIC_0059444,1
ISIC_0031614,7
ISIC_0060452,3
ISIC_0033977,7
ISIC_0059996,7
ISIC_0067491,4
ISIC_0067457,2
ISIC_0029685,7
ISIC_0025993,2
ISIC_0069428,7
ISIC_0026593,5
ISIC_0029336,5
ISIC_0063210,5
ISIC_0056487,5
ISIC_0028648,6
ISIC_0072221,6
ISIC_0014162,2
ISIC_0012250,5
ISIC_0008396,2
ISIC_0009934,5
ISIC_0026508,3
ISIC_0032423,5
ISIC_0028357,1
ISIC_0059212,1
ISIC_0030735,2
ISIC_0031753,6
ISIC_0015200,7
ISIC_0000433,7
ISIC_0056078,3
ISIC_0057151,5
ISIC_0056432,5
ISIC_0030742,5
ISIC_0062031,4
ISIC_0029541,7
ISIC_0030214,3
ISIC_0000249,1
ISIC_0054573,6
ISIC_0032450,5
ISIC_0026076,5
ISIC_0057044,7
ISIC_0067592,3
ISIC_0013982,7
ISIC_0066519,5
ISIC_0067125,3
ISIC_0025178,5
ISIC_0069357,1
ISIC_0014478,2
ISIC_0066911,6
ISIC_0063559,7
ISIC_0065449,5
ISIC_0008294,5
ISIC_0025352,5
ISIC_0057862,4
ISIC_0062355,6
ISIC_0029316,4
ISIC_0062025,6
ISIC_0024502,3
ISIC_0028428,1
ISIC_0031050,3
ISIC_0072454,2
ISIC_0024320,2
ISIC_0027657,2
ISIC_0029774,5
ISIC_0071801,7
ISIC_0032261,2
ISIC_0015202,6
ISIC_0067308,2
ISIC_0026740,1
ISIC_0026807,2
ISIC_0028540,7
ISIC_0055397,7
ISIC_0028875,7
ISIC_0024726,5
ISIC_0069758,1
ISIC_0015364,4
ISIC_0067645,6
ISIC_0028316,1
ISIC_0068106,7
ISIC_0054708,7
ISIC_0001292,1
ISIC_0000031,6
ISIC_0057517,4
ISIC_0068346,2
ISIC_0060785,2
ISIC_0030841,4
ISIC_0070963,4
ISIC_0072125,7
ISIC_0030644,2
ISIC_0009919,4
ISIC_0025860,6
ISIC_0055359,2
ISIC_0070812,3
ISIC_0061022,1
ISIC_0012167,3
ISIC_0061629,7
ISIC_0013190,3
ISIC_0067453,4
ISIC_0025820,7
ISIC_0025474,3
ISIC_0028775,7
ISIC_0034309,2
ISIC_0029324,7
ISIC_0060493,7
ISIC_0028207,5
ISIC_0068932,4
ISIC_0026198,5
ISIC_0058813,2
ISIC_0058785,2
ISIC_0033346,2
ISIC_0064153,7
ISIC_0033342,6
ISIC_0000122,6
ISIC_0014346,4
ISIC_0061287,2
ISIC_0026557,4
ISIC_0062971,4
ISIC_0057722,2
ISIC_0033615,2
ISIC_0062744,1
ISIC_0064789,6
ISIC_0030066,7
ISIC_0027412,1
ISIC_0027059,3
ISIC_0032534,1
ISIC_0031942,3
ISIC_0025545,6
ISIC_0013329,4
ISIC_0029191,1
ISIC_0059181,7
ISIC_0029510,4
ISIC_0026858,4
ISIC_0010848,5
ISIC_0058593,7
ISIC_0072579,3
ISIC_0055706,1
ISIC_0030748,3
ISIC_0033236,7
ISIC_0063316,2
ISIC_0031887,5
ISIC_0026405,7
ISIC_0033481,4
ISIC_0068260,4
ISIC_0014830,4
ISIC_0025652,6
ISIC_0071485,3
ISIC_0028232,6
ISIC_0063217,2
ISIC_0033908,1
ISIC_0030910,1
ISIC_0056058,4
ISIC_0059109,4
ISIC_0033512,4
ISIC_0031337,6
ISIC_0029226,7
ISIC_0028256,6
ISIC_0030518,1
ISIC_0064919,6
ISIC_0072331,5
ISIC_0010562,6
ISIC_0032154,4
ISIC_0065186,4
ISIC_0054772,4
ISIC_0071378,5
ISIC_0028086,7
ISIC_0012306,7
ISIC_0024697,4
ISIC_0029711,2
ISIC_0024780,4
ISIC_0029335,2
ISIC_0027477,6
ISIC_0028407,3
ISIC_0069816,5
ISIC_0015544,4
ISIC_0030011,5
ISIC_0069292,6
ISIC_0029702,7
ISIC_0031796,3
ISIC_0010592,2
ISIC_0014850,2
ISIC_0029148,5
ISIC_0059307,6
ISIC_0033858,3
ISIC_0062635,6
ISIC_0063881,6
ISIC_0064882,2
ISIC_0026024,7
ISIC_0027491,3
ISIC_0025761,1
ISIC_0065134,3
ISIC_0031278,3
ISIC_0034232,5
ISIC_0014626,1
ISIC_0053718,7
ISIC_0054662,1
ISIC_0071606,7
ISIC_0063467,6
ISIC_0028195,4
ISIC_0028569,3
ISIC_0071106,4
ISIC_0065546,4
ISIC_0031971,1
ISIC_0026926,6
ISIC_0013935,5
ISIC_0033277,7
ISIC_0067394,1
ISIC_0010317,6
ISIC_0031764,6
ISIC_0028850,5
ISIC_0055745,6
ISIC_0033644,5
ISIC_0069914,4
ISIC_0015937,3
ISIC_0026770,6
ISIC_0033895,6
ISIC_0070999,5
ISIC_0054024,4
ISIC_0066254,5
ISIC_0066406,6
ISIC_0014328,7
ISIC_0054854,3
ISIC_0059334,2
ISIC_0030663,7
ISIC_0071448,1
ISIC_0029277,2
ISIC_0068205,5
ISIC_0068782,5
ISIC_0033968,4
ISIC_0064416,7
ISIC_0055483,5
ISIC_0033240,5
ISIC_0061266,7
ISIC_0065960,5
ISIC_0000258,3
ISIC_0055249,7
ISIC_0062435,6
ISIC_0054640,5
ISIC_0063471,5
ISIC_0028864,4
ISIC_0030483,2
ISIC_0068126,1
ISIC_0070197,5
ISIC_0062164,5
ISIC_0009896,5
ISIC_0031318,7
ISIC_0014251,1
ISIC_0071013,7
ISIC_0026913,6
ISIC_0069617,4
ISIC_0064998,2
ISIC_0063385,6
ISIC_0025072,1
ISIC_0013643,3
ISIC_0032964,4
ISIC_0027658,7
ISIC_0057140,3
ISIC_0060154,4
ISIC_0073091,5
ISIC_0065156,7
ISIC_0027594,5
ISIC_0068545,6
ISIC_0066692,5
ISIC_0028409,1
ISIC_0068356,3
ISIC_0054586,4
ISIC_0066759,7
ISIC_0027361,3
ISIC_0070958,4
ISIC_0068696,6
ISIC_0066724,1
ISIC_0024896,3
ISIC_0025114,5
ISIC_0058722,4
ISIC_0067964,3
ISIC_0059494,2
ISIC_0054247,5
ISIC_0061883,6
ISIC_0027042,1
ISIC_0055981,5
ISIC_0027872,5
ISIC_0066470,2
ISIC_0007788,5
ISIC_0033835,2
ISIC_0066014,7
ISIC_0063821,1
ISIC_0054523,1
ISIC_0024997,1
ISIC_0060327,4
ISIC_0072112,1
ISIC_0054722,7
ISIC_0064710,7
ISIC_0060399,7
ISIC_0028731,1
ISIC_0069249,3
ISIC_0028015,4
ISIC_0056327,5
ISIC_0025388,5
ISIC_0032698,1
ISIC_0061532,6
ISIC_0034166,3
ISIC_0028186,5
ISIC_0066655,4
ISIC_0070897,3
ISIC_0029101,2
ISIC_0066969,4
ISIC_0057784,2
ISIC_0012814,4
ISIC_0033635,4
ISIC_0014308,1
ISIC_0029536,6
ISIC_0062185,3
ISIC_0012298,5
ISIC_0025355,6
ISIC_0064179,2
ISIC_0061336,5
ISIC_0031890,6
ISIC_0032532,3
ISIC_0065465,6
ISIC_0063349,7
ISIC_0071230,1
ISIC_0060295,2
ISIC_0064159,3
ISIC_0027384,5
ISIC_0060922,7
ISIC_0066781,6
ISIC_0014694,3
ISIC_0013167,7
ISIC_0071739,5
ISIC_0055400,6
ISIC_0060873,3
ISIC_0054925,5
ISIC_0072107,6
ISIC_0065302,1
ISIC_0033672,5
ISIC_0030527,5
ISIC_0066474,1
ISIC_0054476,5
ISIC_0029278,6
ISIC_0026437,5
ISIC_0060468,5
ISIC_0057391,6
ISIC_0055296,4
ISIC_0066051,6
ISIC_0026337,6
ISIC_0031382,5
ISIC_0055910,4
ISIC_0014940,5
ISIC_0054038,3
ISIC_0009901,6
ISIC_0030696,1
ISIC_0070678,5
ISIC_0068889,2
ISIC_0060476,3
ISIC_0070065,7
ISIC_0056110,4
ISIC_0060794,4
ISIC_0025224,4
ISIC_0025806,4
ISIC_0063803,3
ISIC_0057063,1
ISIC_0068630,6
ISIC_0064149,7
ISIC_0063692,1
ISIC_0065348,1
ISIC_0054403,4
ISIC_0012356,2
ISIC_0027494,3
ISIC_0028305,1
ISIC_0061978,7
ISIC_0062778,4
ISIC_0070688,7
ISIC_0031561,4
ISIC_0025558,4
ISIC_0056321,2
ISIC_0033878,5
ISIC_0060729,3
ISIC_0031735,6
ISIC_0000141,4
ISIC_0029509,3
ISIC_0011214,2
ISIC_0053666,7
ISIC_0027029,6
ISIC_0060483,7
ISIC_0025014,5
ISIC_0033958,2
ISIC_0025906,3
ISIC_0072546,7
ISIC_0012810,5
ISIC_0062809,6
ISIC_0026386,7
ISIC_0033951,1
ISIC_0067137,7
ISIC_0063726,6
ISIC_0034049,1
ISIC_0031785,6
ISIC_0027212,2
ISIC_0010372,1
ISIC_0027385,6
ISIC_0032496,3
ISIC_0057455,6
ISIC_0071101,4
ISIC_0058877,6
ISIC_0055536,2
ISIC_0073097,6
ISIC_0015510,1
ISIC_0072375,2
ISIC_0063394,6
ISIC_0065681,1
ISIC_0029697,6
ISIC_0031492,6
ISIC_0057174,5
ISIC_0033328,6
ISIC_0055942,4
ISIC_0033276,2
ISIC_0070774,3
ISIC_0066565,5
ISIC_0069756,6
ISIC_0058507,1
ISIC_0032435,6
ISIC_0030928,2
ISIC_0065043,1
ISIC_0062687,6
ISIC_0059913,4
ISIC_0063111,6
ISIC_0026730,7
ISIC_0056824,3
ISIC_0025541,2
ISIC_0072167,1
ISIC_0025390,3
ISIC_0061929,3
ISIC_0031674,6
ISIC_0065412,5
ISIC_0012452,7
ISIC_0066934,6
ISIC_0028839,5
ISIC_0072260,2
ISIC_0056484,5
ISIC_0054280,7
ISIC_0026013,4
ISIC_0032119,7
ISIC_0062422,1
ISIC_0060702,4
ISIC_0071241,7
ISIC_0056712,4
ISIC_0028155,4
ISIC_0057569,3
ISIC_0059678,5
ISIC_0024687,2
ISIC_0033039,2
ISIC_0061988,3
ISIC_0067983,2
ISIC_0027934,6
ISIC_0056357,5
ISIC_0030951,1
ISIC_0056044,1
ISIC_0062686,1
ISIC_0000415,1
ISIC_0033568,1
ISIC_0026787,2
ISIC_0066154,2
ISIC_0014503,1
ISIC_0066362,2
ISIC_0027683,2
ISIC_0063850,2
ISIC_0012697,1
ISIC_0030145,6
ISIC_0015978,2
ISIC_0013129,3
ISIC_0062245,2
ISIC_0015244,4
ISIC_0066310,5
ISIC_0057946,4
ISIC_0073059,1
ISIC_0027019,7
ISIC_0031991,7
ISIC_0057397,7
ISIC_0028012,1
ISIC_0009962,5
ISIC_0025241,3
ISIC_0063995,4
ISIC_0065505,6
ISIC_0058265,7
ISIC_0063748,6
ISIC_0031340,4
ISIC_0012974,3
ISIC_0032101,7
ISIC_0028560,4
ISIC_0068188,3
ISIC_0072611,2
ISIC_0032918,4
ISIC_0069398,4
